,Account or Security,Coupon,Date,Quantity,Cost Value,Market Value,Bank,Asset Type,Company,Industry,Private Placement,Info,Ticker
2286,CATERPILLAR FINL SERVICE FRN 1,0.37,2021-11-12,140000.0,140136.92,140108.26,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
2287,CATERPILLAR FINL SVCS CORP MED,0.95,2022-05-13,630000.0,629439.3,634377.23,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
2288,CATERPILLAR FINL SVCS CORP MED,3.45,2023-05-15,159000.0,168549.54,168071.12,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
2289,CATERPILLAR FINL SVCS CORP MED,0.41,2021-09-07,182000.0,182123.4,182097.04,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
2290,CATERPILLAR FINL SVCS CORP MED,0.41,2022-01-06,173000.0,173000.0,173198.96,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
2291,CENTERPOINT ENERGY RES CORP DE,0.63,2023-03-02,955000.0,955000.0,955224.48,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CENTERPOINT ENERGY INC,,False,<class 'object'>,CNP
2292,CENTERPOINT ENERGY RES CORP DE,0.7,2023-03-02,70000.0,70007.0,70006.63,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CENTERPOINT ENERGY INC,,False,<class 'object'>,CNP
2293,CITIGROUP INC 3.142% 01-24-202,3.14,2023-01-24,891000.0,909506.07,904481.86,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
2294,CITIZENS BK MEDIUM TERM NTS BO,2.65,2022-05-26,892000.0,910544.68,909351.57,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CITIZENS BK MEDIUM TERM NTS BO,,False,<class 'object'>,CFG
2295,CITIZENS BK MEDIUM TERM NTS BO,0.87,2022-02-14,1130000.0,1130000.0,1133843.25,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CITIZENS BK MEDIUM TERM NTS BO,,False,<class 'object'>,CFG
2296,COOPERATIEVE CENTRALE RAIFFEIS,0.32,2024-01-12,1085000.0,1085000.0,1088244.15,9-200100-JP Morgan Managed Reserves,Corporate Bonds,COOPERATIEVE CENTRALE RAIFFEIS,,False,<class 'object'>,XS0954910146.AS
2297,COOPERATIEVE CENTRALE RAIFFEIS,2.75,2022-01-10,2557000.0,2593513.96,2591681.08,9-200100-JP Morgan Managed Reserves,Corporate Bonds,COOPERATIEVE CENTRALE RAIFFEIS,,False,<class 'object'>,XS0954910146.AS
2298,CREDIT AGRICOLE S A LONDON BRH,3.75,2023-04-24,2557000.0,2710577.95,2704017.81,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CREDIT AGRICOLE,,False,<class 'object'>,ACA.PA
2299,CREDIT SUISSE AG NEW YORK BRH ,2.1,2021-11-12,1487000.0,1486821.56,1497174.19,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CREDIT SUISSE GROUP AG,,False,<class 'object'>,NO_TICKER_FOUND
2300,CREDIT SUISSE AG NEW YORK BRH ,0.47,2022-02-04,2708000.0,2708000.0,2712417.59,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CREDIT SUISSE GROUP AG,,False,<class 'object'>,NO_TICKER_FOUND
2301,DAIWA SECS GROUP INC 3.129% DU,3.13,2022-04-19,1000000.0,1026460.0,1022196.84,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DAIWA SECS GROUP  INC,,False,<class 'object'>,DHLU.SI
2302,DEERE JOHN CAP CORP MEDIUM TER,1.2,2023-04-06,188000.0,190957.24,190828.5,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DEERE JOHN  CAP,,False,<class 'object'>,DE
2303,DTE ENERGY CO .55% DUE 11-01-2,0.55,2022-11-01,1360000.0,1363876.0,1362626.6,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DTE ELEC,,False,<class 'object'>,DTE
2304,DUKE ENERGY PROGRESS LLC .433%,0.34,2022-02-18,303000.0,303000.0,303004.04,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DUKE ENERGY CO,,False,<class 'object'>,DUK
2305,EATON CORP OHIO 2.75% DUE 11-0,2.75,2022-11-02,230000.0,239554.2,237446.31,9-200100-JP Morgan Managed Reserves,Corporate Bonds,EATON  CO,,False,<class 'object'>,ETN
2306,ECOLAB INC 2.375% ,2.38,2022-08-10,160000.0,163528.0,163345.12,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ECOLAB  INC,,False,<class 'object'>,ECL
2307,EMD FIN LLC 2.95% DUE ,2.95,2022-03-19,727000.0,740035.11,737603.98,9-200100-JP Morgan Managed Reserves,Corporate Bonds,EMD FIN  LLC,,False,<class 'object'>,EMD
2308,EQUITABLE FINL LIFE GLOBAL FDG,0.5,2023-04-06,1333000.0,1332360.16,1334879.41,9-200100-JP Morgan Managed Reserves,Corporate Bonds,EQUITABLE FINL LIFE GLOBAL FDG,,False,<class 'object'>,EQH
2309,EQUITABLE FINL LIFE GLOBAL FDG,0.41,2023-04-06,1045000.0,1045000.0,1046125.63,9-200100-JP Morgan Managed Reserves,Corporate Bonds,EQUITABLE FINL LIFE GLOBAL FDG,,False,<class 'object'>,EQH
2310,FIDELITY NATL INFORMATION SVCS,0.38,2023-03-01,1363000.0,1362836.44,1361247.7,9-200100-JP Morgan Managed Reserves,Corporate Bonds,FIDELITY NATL INFORMATION SVCS,,False,<class 'object'>,NO_TICKER_FOUND
2311,FIFTH THIRD BANCORP 2.6% DUE ,2.6,2022-06-15,290000.0,296032.0,296007.81,9-200100-JP Morgan Managed Reserves,Corporate Bonds,FIFTH THIRD BANCORP,,False,<class 'object'>,FITB
2312,FLORIDA PWR & LT CO .64768% DU,0.56,2023-07-28,1901000.0,1901000.0,1901139.38,9-200100-JP Morgan Managed Reserves,Corporate Bonds,FLORIDA POWER & LIGHT CO,,False,<class 'object'>,SBCF
2313,GILEAD SCIENCES INC 0.0% DUE 0,0.27,2021-09-17,497000.0,497000.0,497077.44,9-200100-JP Morgan Managed Reserves,Corporate Bonds,GILEAD SCIENCES  INC,,False,<class 'object'>,GILD
2314,GLAXOSMITHKLINE CAP PLC 2.875%,2.88,2022-06-01,2600000.0,2712684.0,2657789.81,9-200100-JP Morgan Managed Reserves,Corporate Bonds,GLAXOSMITHKLINE  CAP,,False,<class 'object'>,NO_TICKER_FOUND
2315,GOLDMAN SACHS GROUP INC 2.876%,2.88,2022-10-31,394000.0,399172.14,397100.6,9-200100-JP Morgan Managed Reserves,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
2316,GOLDMAN SACHS GROUP INC SR GLO,0.52,2023-03-08,2323000.0,2323000.0,2325027.49,9-200100-JP Morgan Managed Reserves,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
2317,HONEYWELL INTL INC .483% DUE 0,0.48,2022-08-19,1685000.0,1685000.0,1685531.01,9-200100-JP Morgan Managed Reserves,Corporate Bonds,HONEYWELL INTL  INC,,False,<class 'object'>,HON
2318,HSBC HLDGS PLC 3.262% ,3.26,2023-03-13,2776000.0,2834823.44,2832078.28,9-200100-JP Morgan Managed Reserves,Corporate Bonds,HSBC HLDGS PLC,,False,<class 'object'>,HSBC
2319,HSBC HLDGS PLC 4.0% DUE 03-30-,4,2022-03-30,1800000.0,1853226.0,1848289.91,9-200100-JP Morgan Managed Reserves,Corporate Bonds,HSBC HLDGS PLC,,False,<class 'object'>,HSBC
2320,HUNTINGTON BANCSHARES INC,2.3,2022-01-14,1544000.0,1560011.28,1558540.87,9-200100-JP Morgan Managed Reserves,Corporate Bonds,HUNTINGTON NATL BK MD,,False,<class 'object'>,HBAN
2321,HYUNDAI CAP AMER MEDIUM TERM N,5.75,2023-04-06,129000.0,140575.17,140174.61,9-200100-JP Morgan Managed Reserves,Corporate Bonds,HYUNDAI  CAP,,False,<class 'object'>,HYMTF
2322,HYUNDAI CAP AMER MEDIUM TERM N,1.15,2022-11-10,1097000.0,1096934.18,1104304.99,9-200100-JP Morgan Managed Reserves,Corporate Bonds,HYUNDAI  CAP,,False,<class 'object'>,HYMTF
2323,KEYBANK NATL ASSN CLEVELAND OH,3.3,2022-02-01,920000.0,937719.2,936664.03,9-200100-JP Morgan Managed Reserves,Corporate Bonds,KEYBANK NATL ASSN CLEVELAND OH,,False,<class 'object'>,NO_TICKER_FOUND
2324,KROGER CO 2.95% DUE ,2.95,2021-11-01,1922000.0,1964149.46,1934862.58,9-200100-JP Morgan Managed Reserves,Corporate Bonds,KROGER  CO,,False,<class 'object'>,KR
2325,LLOYDS BKG GROUP PLC 3.0% DUE ,3,2022-01-11,1989000.0,2019909.06,2017995.42,9-200100-JP Morgan Managed Reserves,Corporate Bonds,LLOYDS BANKING GROUP PLC FORME,,False,<class 'object'>,LYG
2326,LOWES COMPANIES INC BNDS 3.12%,3.12,2022-04-15,928000.0,946773.44,942104.56,9-200100-JP Morgan Managed Reserves,Corporate Bonds,LOWES  CO,,False,<class 'object'>,LOW
2327,MACQUARIE BK LTD SR MEDIUM TER,0.44,2022-12-16,684000.0,684000.0,684434.68,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MACQUARIE BK LTD,,False,<class 'object'>,MQG.AX
2328,MASSMUTUAL GLOBAL FDG II MEDIU,2.25,2022-07-01,240000.0,244958.4,244796.44,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MASSMUTUAL GLOBAL  FDG,,False,<class 'object'>,MEFZX
2329,METROPOLITAN LIFE GLOBAL FDG I,3.38,2022-01-11,689000.0,704454.27,700487.86,9-200100-JP Morgan Managed Reserves,Corporate Bonds,METROPOLITAN LIFE GLOBAL  FDG,,False,<class 'object'>,MCB
2330,MFRS & TRADERS TR CO BK NT PRO,0.77,2022-05-18,3101000.0,3119664.92,3116944.23,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MFRS & TRADERS TR  CO,,False,<class 'object'>,NO_TICKER_FOUND
2331,MICROSOFT CORP 2.375% DUE ,2.38,2022-02-12,534000.0,547814.58,540120.67,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MICROSOFT  CO,,False,<class 'object'>,MSFT
2332,MITSUBISHI UFJ FINL GROUP INC ,3,2022-02-22,448000.0,464177.28,455942.84,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MITSUBISHI UFJ FINL GROUP  INC,,False,<class 'object'>,MUFG
2333,MITSUBISHI UFJ FINL GROUP INC ,3.22,2022-03-07,2700000.0,2772230.51,2755122.9,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MITSUBISHI UFJ FINL GROUP  INC,,False,<class 'object'>,MUFG
2334,MIZUHO FINL GROUP INC 2.273% D,2.27,2021-09-13,2500000.0,2543077.5,2509543.28,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MIZUHO CO,,False,<class 'object'>,MFG
2335,MONDELEZ INTL INC .625% DUE 07,0.63,2022-07-01,442000.0,442512.98,443706.16,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MONDELEZ INTERNATIONAL INC,,False,<class 'object'>,MDLZ
2336,MORGAN STANLEY FORMERLY MORGAN,3.13,2023-01-23,2584000.0,2697050.0,2694114.5,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
2337,NATL AUSTRALIA BK LTD ACTING T,2.8,2022-01-10,3267000.0,3314273.49,3312436.78,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NATL AUSTRALIA BK  LTD,,False,<class 'object'>,PNB.NS
2338,NATL RURAL UTILS COOP FIN CORP,0.22,2023-02-16,1154000.0,1154000.0,1154000.0,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NATL RURAL UTILS  CO,,False,<class 'object'>,PNB.NS
2339,NATWEST MKTS PLC US MEDIUM TER,3.63,2022-09-29,1159000.0,1215138.48,1205387.05,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NATWEST MARKETS PLC,,False,<class 'object'>,NWG
2340,NEW YORK LIFE GLOBAL FDG MEDIU,0.33,2024-04-26,2100000.0,2100000.0,2105985.67,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NEW YORK LIFE GLOBAL  FDG,,False,<class 'object'>,BRK-B
2341,NEWMONT MNG CORP 3.5% DUE ,3.5,2022-03-15,300000.0,307824.0,304257.03,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NEWMONT MNG  CO,,False,<class 'object'>,NEM
2342,NEXTERA ENERGY CAP HLDGS INC .,0.42,2023-02-22,1564000.0,1564000.0,1564272.9,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NEXTERA ENERGY CAP,,False,<class 'object'>,NEE
2343,NORDEA BANK AB MEDIUM TERM NTS,1,2023-06-09,3622000.0,3666586.82,3666181.74,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NORDEA BANK,,False,<class 'object'>,NDA-FI.HE
2344,NORDEA BANK AG MEDIUM TERM NTS,1.08,2023-08-30,421000.0,425706.78,425784.12,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NORDEA BANK,,False,<class 'object'>,NDA-FI.HE
2345,NTT FIN CORP .373% 03-03-2023 ,0.37,2023-03-03,1839000.0,1839000.0,1839309.01,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NTT FIN  CO,,False,<class 'object'>,NO_TICKER_FOUND
2346,NVIDIA CORP .309% DUE 06-15-20,0.31,2023-06-15,1025000.0,1025000.0,1025407.47,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NVIDIA  CO,,False,<class 'object'>,NVDA
2347,OGE ENERGY CORP .703% 05-26-20,0.7,2023-05-26,590000.0,590000.0,590158.12,9-200100-JP Morgan Managed Reserves,Corporate Bonds,OGE ENERGY  CO,,False,<class 'object'>,OGE
2348,ONE GAS INC .78725% 03-11-2023,0.73,2023-03-11,1024000.0,1024000.0,1024434.22,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ONE GAS  INC,,False,<class 'object'>,OGS
2349,ONE GAS INC .85% 03-11-2023 ,0.85,2023-03-11,903000.0,902729.1,903440.26,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ONE GAS  INC,,False,<class 'object'>,OGS
2350,ORACLE CORP 2.625% 02-15-2023 ,2.63,2023-02-15,2612000.0,2706058.12,2699564.61,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ORACLE  CO,,False,<class 'object'>,ORCL
2351,PUBLIC SVC ENTERPRISE GROUP IN,2.65,2022-11-15,952000.0,980512.4,979729.59,9-200100-JP Morgan Managed Reserves,Corporate Bonds,PUBLIC SERVICE ELECTRIC & GAS,,False,<class 'object'>,VOD
2352,PVTPL ABBVIE INC 2.15% DUE 11-,2.15,2021-11-19,900000.0,915251.8,906536.96,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ABBVIE  INC,,True,<class 'object'>,ABBV
2353,PVTPL ABBVIE INC 3.45% ,3.45,2022-03-15,345000.0,356461.32,350817.61,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ABBVIE  INC,,True,<class 'object'>,ABBV
2354,PVTPL ABN AMRO BK N V MEDIUM T,3.4,2021-08-27,2400000.0,2459640.0,2411863.39,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ABN AMRO BK N V MEDIUM T,,True,<class 'object'>,ABNB
2355,PVTPL ABN AMRO BK N V MEDIUM T,0.71,2021-08-27,578000.0,578000.0,578479.74,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ABN AMRO BK N V MEDIUM T,,True,<class 'object'>,ABNB
2356,PVTPL ANZ NEW ZEALAND INTL LTD,1.9,2023-02-13,2230000.0,2286073.8,2285001.1,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ANZ NEW ZEALAND INTL  LTD,,True,<class 'object'>,ANZ.AX
2357,PVTPL ATHENE GLOBAL FDG MEDIUM,2.8,2023-05-26,3300000.0,3437973.0,3437689.76,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ATHENE GLOBAL  FDG,,True,<class 'object'>,ATNXQ
2358,PVTPL BMW US CAP LLC FLTG RT D,0.58,2024-04-01,368000.0,368000.0,371148.63,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BMW,,True,<class 'object'>,BMW.DE
2359,PVTPL BRIGHTHOUSE FINL GLOBAL ,0.6,2023-06-28,492000.0,491921.28,491855.63,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BRIGHTHOUSE,,True,<class 'object'>,BHF
2360,PVTPL BRIGHTHOUSE FINL GLOBAL ,0.78,2024-04-12,281000.0,281000.0,283040.06,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BRIGHTHOUSE,,True,<class 'object'>,BHF
2361,PVTPL COCA-COLA EUROPEAN PARTN,0.5,2023-05-05,878000.0,877183.46,876288.67,9-200100-JP Morgan Managed Reserves,Corporate Bonds,COCA-COLA EUROPEAN PARTN,,True,<class 'object'>,CK0.SG
2362,PVTPL CREDIT AGRICOLE LONDON 3,3.38,2022-01-10,1330000.0,1363153.92,1351337.4,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CREDIT AGRICOLE,,True,<class 'object'>,ACA.PA
2363,PVTPL DAIMLER FIN NORTH AMER L,3.88,2021-09-15,1300000.0,1336998.0,1309485.05,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DAIMLER,,True,<class 'object'>,DTG.DE
2364,PVTPL DAIMLER FIN NORTH AMER L,2,2021-07-06,228000.0,228177.84,228045.59,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DAIMLER,,True,<class 'object'>,DTG.DE
2365,PVTPL DAIMLER FIN NORTH AMER L,2.55,2022-08-15,343000.0,352247.28,351035.79,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DAIMLER,,True,<class 'object'>,DTG.DE
2366,PVTPL ENBRIDGE INC SR NT FLTG ,0.42,2023-02-17,232000.0,232000.0,232465.75,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ENBRIDGE  INC,,True,<class 'object'>,ENB
2367,PVTPL ENEL FIN INTL N V NT 144,2.88,2022-05-25,1341000.0,1373992.92,1370345.91,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ENEL FIN INTL N V NT 144,,True,<class 'object'>,ENIC
2368,PVTPL ENGIE SA NT 2.875%  10-1,2.88,2022-10-10,1977000.0,2045740.29,2036575.08,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ENGIE SA NT,,True,<class 'object'>,ENGI.PA
2369,PVTPL FEDERATION DES CAISSES D,0.45,2024-05-21,1341000.0,1341000.0,1344513.42,9-200100-JP Morgan Managed Reserves,Corporate Bonds,FEDERATION DES CAISSES D,,True,<class 'object'>,FOXY20801-USD
2370,PVTPL GRUPO BIMBO SAB DE CV GT,4.5,2022-01-25,201000.0,210332.43,205400.63,9-200100-JP Morgan Managed Reserves,Corporate Bonds,GRUPO BIMBO SAB DE CV GT,,True,<class 'object'>,NO_TICKER_FOUND
2371,PVTPL JACKSON NATL LIFE GLOBAL,2.5,2022-06-27,3626000.0,3708056.38,3703704.53,9-200100-JP Morgan Managed Reserves,Corporate Bonds,JACKSON NATL LIFE GLOBAL,,True,<class 'object'>,NO_TICKER_FOUND
2372,PVTPL MACQUARIE BK LTD 2.1% DU,2.1,2022-10-17,835000.0,862012.25,854185.94,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MACQUARIE BK LTD,,True,<class 'object'>,MQG.AX
2373,PVTPL MASSMUTUAL GLOBAL FDG II,0.25,2023-06-02,2328000.0,2328000.0,2328585.86,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MASSMUTUAL GLOBAL  FDG,,True,<class 'object'>,MEFZX
2374,PVTPL METROPOLITAN LIFE GLOBAL,3,2023-01-10,135000.0,140468.85,140360.44,9-200100-JP Morgan Managed Reserves,Corporate Bonds,METROPOLITAN LIFE GLOBAL,,True,<class 'object'>,MCB
2375,PVTPL METROPOLITAN LIFE GLOBAL,1.95,2023-01-13,1461000.0,1497276.63,1496030.02,9-200100-JP Morgan Managed Reserves,Corporate Bonds,METROPOLITAN LIFE GLOBAL,,True,<class 'object'>,MCB
2376,PVTPL NATIONAL AUSTRALIA BK LT,1.19,2021-07-12,400000.0,400223.6,400115.71,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NATIONAL AUSTRALIA BANK,,True,<class 'object'>,NAB.AX
2377,PVTPL PROTECTIVE LIFE GLOBAL F,0.33,2022-12-09,2270000.0,2270000.0,2267366.07,9-200100-JP Morgan Managed Reserves,Corporate Bonds,PROTECTIVE LIFE GLOBAL,,True,<class 'object'>,D1A8.DE
2378,PVTPL SIEMENS FINANCIERINGSMAA,0.4,2023-03-11,694000.0,693625.24,694633.89,9-200100-JP Morgan Managed Reserves,Corporate Bonds,SIEMENS FINANCIERINGSMAATSCHAP,,True,<class 'object'>,NO_TICKER_FOUND
2379,PVTPL SOUTHERN NAT GAS CO L L ,0.63,2023-04-28,75000.0,74988.0,75070.5,9-200100-JP Morgan Managed Reserves,Corporate Bonds,SOUTHERN NAT GAS  CO,,True,<class 'object'>,SO
2380,PVTPL UBS AG LONDON .375% 06-0,0.38,2023-06-01,277000.0,276703.61,276712.62,9-200100-JP Morgan Managed Reserves,Corporate Bonds,UBS AG LONDON,,True,<class 'object'>,UMMIEA.JO
2381,PVTPL UBS AG LONDON BRH NT 144,1.75,2022-04-21,3187000.0,3246282.77,3222687.9,9-200100-JP Morgan Managed Reserves,Corporate Bonds,UBS AG LONDON,,True,<class 'object'>,UMMIEA.JO
2382,PVTPL VOLKSWAGEN GROUP AMER FI,2.9,2022-05-13,1420000.0,1426049.2,1450143.22,9-200100-JP Morgan Managed Reserves,Corporate Bonds,VOLKSWAGEN GROUP,,True,<class 'object'>,VOW3.DE
2383,PVTPL VOLKSWAGEN GROUP AMER FI,2.5,2021-09-24,287000.0,288684.69,288425.34,9-200100-JP Morgan Managed Reserves,Corporate Bonds,VOLKSWAGEN GROUP,,True,<class 'object'>,VOW3.DE
2384,RABOBANK NEDERLAND UTREC 3.875,3.88,2022-02-08,367000.0,375504.44,375142.18,9-200100-JP Morgan Managed Reserves,Corporate Bonds,RABOBANK NEDERLAND,,False,<class 'object'>,XS0954910146.AS
2385,RAYTHEON TECHNOLOGIES CORP 2.5,2.5,2022-12-15,664000.0,683156.4,681104.41,9-200100-JP Morgan Managed Reserves,Corporate Bonds,RAYTHEON TECHNOLOGIES  CO,,False,<class 'object'>,NO_TICKER_FOUND
2386,ROPER INDS INC NEW 3.125% DUE ,3.13,2022-11-15,847000.0,879869.41,872438.78,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ROPER TECHNOLOGIES  INC,,False,<class 'object'>,ROP
2387,ROYAL BANK OF CANADA 1.95% DUE,1.95,2023-01-17,467000.0,478759.06,478586.27,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ROYAL BANK OF CANADA,,False,<class 'object'>,RY.TO
2388,ROYAL BANK OF CANADA FLTG RT M,0.47,2023-10-26,1170000.0,1170000.0,1176727.5,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ROYAL BANK OF CANADA,,False,<class 'object'>,RY.TO
2389,ROYAL BK CDA FLTG RT ,0.65,2022-04-29,1095000.0,1099801.58,1099411.76,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ROYAL BANK OF CANADA,,False,<class 'object'>,RY.TO
2390,ROYAL BK SCOTLAND GROUP PLC 3.,3.5,2023-05-15,2400000.0,2463456.0,2462494.94,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ROYAL BK SCOTLAND GROUP PLC 3.,,False,<class 'object'>,RCL
2391,RYDER SYS INC MEDIUM TERM NTS ,3.45,2021-11-15,1292000.0,1329700.56,1303300.94,9-200100-JP Morgan Managed Reserves,Corporate Bonds,RYDER SYS  INC,,False,<class 'object'>,R
2392,SCHWAB CHARLES CORP FLTG DUE 0,0.55,2024-03-18,2754000.0,2766731.58,2773994.04,9-200100-JP Morgan Managed Reserves,Corporate Bonds,SCHWAB CHARLES  CO,,False,<class 'object'>,SCHW.MX
2393,STANDARD CHARTERED PLC 1.26571,1.27,2023-10-14,1208000.0,1220394.08,1220059.46,9-200100-JP Morgan Managed Reserves,Corporate Bonds,STANDARD CHARTERED PLC 1.26571,,False,<class 'object'>,CNH=F
2394,STANDARD CHARTERED PLC 4.247% ,4.25,2023-01-20,2185000.0,2246005.2,2229541.05,9-200100-JP Morgan Managed Reserves,Corporate Bonds,STANDARD CHARTERED PLC,,False,<class 'object'>,STAN.L
2395,SUMITOMO MITSUI BKG SR NT 3.2%,3.2,2022-07-18,1650000.0,1718656.5,1699791.89,9-200100-JP Morgan Managed Reserves,Corporate Bonds,SUMITOMO MITSUI BANKING,,False,<class 'object'>,SMFG
2396,SUMITOMO MITSUI FINL GROUP INC,2.44,2021-10-19,184000.0,185389.2,185233.73,9-200100-JP Morgan Managed Reserves,Corporate Bonds,SUMITOMO MITSUI BANKING,,False,<class 'object'>,SMFG
2397,SUMITOMO MITSUI FINL GROUP INC,2.78,2022-07-12,1136000.0,1167978.42,1165028.55,9-200100-JP Morgan Managed Reserves,Corporate Bonds,SUMITOMO MITSUI BANKING,,False,<class 'object'>,SMFG
2398,TORONTO DOMINION BANK ,0.5,2023-01-27,1299000.0,1299000.0,1305720.25,9-200100-JP Morgan Managed Reserves,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD.TO
2399,TORONTO DOMINION BK,1.8,2021-07-13,206000.0,206185.4,206102.34,9-200100-JP Morgan Managed Reserves,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD.TO
2400,TORONTO DOMINION BK SR MEDIUM ,0.25,2023-01-06,2876000.0,2873467.92,2873180.05,9-200100-JP Morgan Managed Reserves,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD.TO
2401,TORONTO DOMINION BK SR MEDIUM ,0.26,2023-01-06,1051000.0,1050806.61,1051764.37,9-200100-JP Morgan Managed Reserves,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD.TO
2402,TOYOTA MTR CR CORP MEDIUM TERM,2.7,2023-01-11,227000.0,235566.98,235204.81,9-200100-JP Morgan Managed Reserves,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
2403,TOYOTA MTR CR CORP MEDIUM TERM,0.45,2022-07-22,679000.0,678579.02,680918.35,9-200100-JP Morgan Managed Reserves,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
2404,TOYOTA MTR CR CORP MEDIUM TERM,0.3,2022-02-14,895000.0,895000.0,895753.81,9-200100-JP Morgan Managed Reserves,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
2405,TOYOTA MTR CR CORP MEDIUM TERM,0.35,2022-10-14,1065000.0,1064052.15,1066491.97,9-200100-JP Morgan Managed Reserves,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
2406,TOYOTA MTR CR CORP MEDIUM TERM,0.35,2024-01-11,632000.0,632000.0,634017.38,9-200100-JP Morgan Managed Reserves,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
2407,TOYOTA MTR CR CORP MEDIUM TERM,0.4,2023-04-06,577000.0,576532.63,577153.87,9-200100-JP Morgan Managed Reserves,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
