,Account or Security,Coupon,Date,Quantity,Cost Value,Market Value,Bank,Asset Type,Company,Industry,Private Placement,Info,Ticker
2562,AMERICAN HONDA FIN CORP MED TE,0.35,2023-04-20 00:00:00,541000.0,540989.18,528877.6,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AMERICAN HONDA FIN  CO,,False,<class 'object'>,AAL
2563,AMERISOURCEBERGEN CORP .737% D,0.74,2023-03-15 00:00:00,1372000.0,1374078.45,1345499.09,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AMERISOURCEBERGEN  CO,,False,<class 'object'>,ABC
2564,ASTRAZENECA PLC NT .3% 05-26-2,0.3,2023-05-26 00:00:00,2051000.0,2048397.44,2004493.14,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ASTRAZENECA PLC,,False,<class 'object'>,AZN
2565,ATMOS ENERGY CORP .625% DUE ,0.63,2023-03-09 00:00:00,891000.0,890964.36,875182.8,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ATMOS ENERGY  CO,,False,<class 'object'>,ATO
2566,ATMOS ENERGY CORP SR NT FLTG .,2.07,2023-03-09 00:00:00,1300000.0,1300000.0,1296882.44,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ATMOS ENERGY  CO,,False,<class 'object'>,ATO
2567,AUSTRALIA & NEW 2.625% MTN 11-,2.63,2022-11-09 00:00:00,638000.0,658881.74,637801.06,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AUSTRALIA & NEW ZEALAND BKG GR,,False,<class 'object'>,6A=F
2568,AUSTRALIA & NEW ZEALAND BKG GR,2.05,2022-11-21 00:00:00,2414000.0,2474470.64,2403978.95,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AUSTRALIA & NEW ZEALAND BKG GR,,False,<class 'object'>,6A=F
2569,BANCO SANTANDER SA 3.125% 02-2,3.13,2023-02-23 00:00:00,4200000.0,4247880.0,4182406.66,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANCO SANTANDER SA,,False,<class 'object'>,BCDRF
2570,BANK AMER CORP 2.816% DUE ,2.82,2023-07-21 00:00:00,164000.0,167808.08,163948.06,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
2571,BANK MONTREAL MEDIUM TERM SR N,0.4,2023-09-15 00:00:00,1078000.0,1077094.48,1040755.87,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO
2572,BANK MONTREAL MEDIUM TERM SR N,1.01,2023-04-14 00:00:00,1398000.0,1398000.0,1390113.11,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO
2573,BANK NOVA SCOTIA 2.45% 09-19-2,2.45,2022-09-19 00:00:00,106000.0,108784.62,105971.37,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
2574,BANK NOVA SCOTIA B C CORP 1.95,1.95,2023-02-01 00:00:00,4684000.0,4800350.56,4651451.49,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
2575,BANK OF AMERICA CORP FLTG RT M,1.94,2024-05-28 00:00:00,154000.0,154000.0,151560.64,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF AMERICA  CO,,False,<class 'object'>,BAC
2576,BANK OF MONTREAL TRANCHE # TR ,2.05,2022-11-01 00:00:00,1477000.0,1511118.7,1473034.71,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO
2577,BANK OF NOVA SCOTIA 2.0% DUE ,2,2022-11-15 00:00:00,1787000.0,1829816.52,1782119.06,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
2578,BB&T CORP SR MEDIUM TERM NTS B,2.2,2023-03-16 00:00:00,4568000.0,4698279.36,4543193.02,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BB&T CO,,False,<class 'object'>,TIP10G.SW
2579,BNP PARIBAS SR NON PFD 144A ME,3.5,2023-03-01 00:00:00,1267000.0,1295102.7,1263731.48,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BNP PARIBAS,,False,<class 'object'>,BNP.PA
2580,BNP PARIBAS TRANCHE # TR 143 3,3.25,2023-03-03 00:00:00,1595000.0,1670258.28,1597248.84,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BNP PARIBAS,,False,<class 'object'>,BNP.PA
2581,BP CAP MKTS AMER INC 2.75% DUE,2.75,2023-05-10 00:00:00,4955000.0,5155182.0,4944533.95,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BP  CAP,,False,<class 'object'>,BP
2582,BP CAP MKTS AMER INC GTD NT FL,2.75,2022-09-19 00:00:00,729000.0,733363.07,728676.74,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BP  CAP,,False,<class 'object'>,BP
2583,BPCE S A MEDIUM TERM NTS BOOK ,2.75,2023-01-11 00:00:00,3902000.0,4044774.18,3889733.83,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BPCE S A MEDIUM TERM NTS BOOK ,,False,<class 'object'>,BPCMJ.PA
2584,BUNGE LTD FIN CORP 3.0% DUE 09,3,2022-09-25 00:00:00,289000.0,295007.2,288940.28,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BUNGE  LTD,,False,<class 'object'>,0U6R.L
2585,CANADIAN IMPERIAL BK COMM TORO,1.64,2023-12-14 00:00:00,923000.0,923000.0,916657.82,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CANADIAN IMPERIAL BK CO,,False,<class 'object'>,6C=F
2586,CANADIAN IMPERIAL BK COMM TORO,0.45,2023-06-22 00:00:00,1839000.0,1838595.42,1781785.42,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CANADIAN IMPERIAL BK CO,,False,<class 'object'>,6C=F
2587,CAPITAL ONE FINL CORP 3.2% DUE,3.2,2023-01-30 00:00:00,1165000.0,1214803.75,1165593.49,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,BDGS
2588,CARDINAL HEALTH INC 3.2% DUE 0,3.2,2023-03-15 00:00:00,1296000.0,1361499.84,1295598.65,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CARDINAL HEALTH  INC,,False,<class 'object'>,CAH
2589,CARLISLE COS INC .55% 09-01-20,0.55,2023-09-01 00:00:00,518000.0,517715.1,499606.0,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CARLISLE  CO,,False,<class 'object'>,CSL
2590,CATERPILLAR FINL SVCS CORP MED,3.45,2023-05-15 00:00:00,159000.0,168549.54,159374.38,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
2591,CENTERPOINT ENERGY RES CORP DE,0.7,2023-03-02 00:00:00,70000.0,70007.0,68550.77,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CENTERPOINT ENERGY INC,,False,<class 'object'>,CNP
2592,CENTERPOINT ENERGY RES CORP DE,2.11,2023-03-02 00:00:00,549000.0,549000.0,547457.33,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CENTERPOINT ENERGY INC,,False,<class 'object'>,CNP
2593,COOPERATIEVE  RABOBANK UA/NY 2,2.75,2023-01-10 00:00:00,1289000.0,1310216.94,1288433.63,9-200100-JP Morgan Managed Reserves,Corporate Bonds,COOPERATIEVE  RABOBANK UA/NY 2,,False,<class 'object'>,XS0954910146.AS
2594,CREDIT AGRICOLE S A LONDON BRH,3.75,2023-04-24 00:00:00,5398000.0,5713628.59,5393141.48,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CREDIT AGRICOLE,,False,<class 'object'>,ACA.PA
2595,CREDIT SUISSE AG NEW YORK BRAN,0.52,2023-08-09 00:00:00,2081000.0,2081000.0,2007522.87,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CREDIT SUISSE GROUP AG,,False,<class 'object'>,CSGNZ.XC
2596,DEERE JOHN CAP CORP FLTG ,0.78,2023-07-10 00:00:00,1802000.0,1802000.0,1790016.7,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DEERE JOHN  CAP,,False,<class 'object'>,DE
2597,DEERE JOHN CAP CORP MEDIUM TER,1.2,2023-04-06 00:00:00,188000.0,190957.24,185314.58,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DEERE JOHN  CAP,,False,<class 'object'>,DE
2598,DIAGEO CAP PLC 2.625% DUE ,2.63,2023-04-29 00:00:00,294000.0,304184.16,292287.88,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DIAGEO  CAP,,False,<class 'object'>,DEO
2599,DTE ENERGY CO .55% DUE 11-01-2,0.55,2022-11-01 00:00:00,1735000.0,1738310.62,1722483.1,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DTE ELEC,,False,<class 'object'>,DTE
2600,DUKE ENERGY CORP NEW 2.4% DUE ,2.4,2022-08-15 00:00:00,803000.0,817890.07,802718.56,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DUKE ENERGY CO,,False,<class 'object'>,DUK
2601,EATON CORP OHIO 2.75% DUE 11-0,2.75,2022-11-02 00:00:00,1132000.0,1157167.82,1131225.35,9-200100-JP Morgan Managed Reserves,Corporate Bonds,EATON  CO,,False,<class 'object'>,ETN
2602,FIDELITY NATL INFORMATION SVCS,0.38,2023-03-01 00:00:00,1363000.0,1362836.44,1334708.39,9-200100-JP Morgan Managed Reserves,Corporate Bonds,FIDELITY NATL INFORMATION SVCS,,False,<class 'object'>,FXAIX
2603,FLORIDA POWER & LIGHT COMPANY ,1.1,2024-01-12 00:00:00,1199000.0,1199000.0,1182222.67,9-200100-JP Morgan Managed Reserves,Corporate Bonds,FLORIDA POWER & LIGHT CO,,False,<class 'object'>,SBCF
2604,GENERAL DYNAMICS CORP 3.375% D,3.38,2023-05-15 00:00:00,2762000.0,2904602.06,2778935.34,9-200100-JP Morgan Managed Reserves,Corporate Bonds,GENERAL DYNAMICS  CO,,False,<class 'object'>,GD
2605,GLAXOSMITHKLINE CAP INC 3.375%,3.38,2023-05-15 00:00:00,300000.0,316392.0,301301.58,9-200100-JP Morgan Managed Reserves,Corporate Bonds,GLAXOSMITHKLINE  CAP,,False,<class 'object'>,GLAXO.NS
2606,GOLDMAN SACHS GROUP INC 2.905%,2.91,2023-07-24 00:00:00,1900000.0,1939900.0,1899422.13,9-200100-JP Morgan Managed Reserves,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
2607,GOLDMAN SACHS GROUP INC SR GLO,0.52,2023-03-08 00:00:00,2323000.0,2323000.0,2277607.12,9-200100-JP Morgan Managed Reserves,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
2608,HONEYWELL INTL INC .483% DUE 0,0.48,2022-08-19 00:00:00,327000.0,327000.0,326260.38,9-200100-JP Morgan Managed Reserves,Corporate Bonds,HONEYWELL INTL  INC,,False,<class 'object'>,HON
2609,HUNT J B TRANS SVCS INC 3.3% D,3.3,2022-08-15 00:00:00,411000.0,420699.6,411226.08,9-200100-JP Morgan Managed Reserves,Corporate Bonds,HUNT J B TRANS SVCS  INC,,False,<class 'object'>,HBAN
2610,HYUNDAI CAP AMER MEDIUM TERM N,5.75,2023-04-06 00:00:00,129000.0,140575.17,130926.37,9-200100-JP Morgan Managed Reserves,Corporate Bonds,HYUNDAI  CAP,,False,<class 'object'>,HYMTF
2611,KEY BANK NA 1.25% DUE 03-10-20,1.25,2023-03-10 00:00:00,1350000.0,1369426.5,1330835.93,9-200100-JP Morgan Managed Reserves,Corporate Bonds,KEY BANK NA,,False,<class 'object'>,KEY
2612,M & T BK CORP SR NT FLTG DUE ,1.89,2023-07-26 00:00:00,350000.0,353645.13,350332.58,9-200100-JP Morgan Managed Reserves,Corporate Bonds,M & T BK  CO,,False,<class 'object'>,MGC=F
2613,MASSMUTUAL GLOBAL FDG II MEDIU,2.25,2022-07-01 00:00:00,240000.0,244958.4,240000.0,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MASSMUTUAL GLOBAL  FDG,,False,<class 'object'>,MEFZX
2614,MITSUBISHI UFJ FINL GROUP INC ,3.46,2023-03-02 00:00:00,3100000.0,3184340.24,3104289.56,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MITSUBISHI UFJ FINL GROUP  INC,,False,<class 'object'>,MSBHF
2615,MIZUHO FINL GROUP INC 2.721% D,2.72,2023-07-16 00:00:00,1587000.0,1609361.76,1587039.88,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MIZUHO CO,,False,<class 'object'>,MFG
2616,MORGAN STANLEY FORMERLY MORGAN,3.13,2023-01-23 00:00:00,3494000.0,3627579.6,3492796.95,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
2617,NATIONAL RURAL UTILS COOP TR F,1.34,2023-08-07 00:00:00,1054000.0,1054000.0,1050886.54,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NATIONAL RURAL UTILS  CO,,False,<class 'object'>,ZION
2618,NATL RURAL UTILS COOP FIN CORP,1.48,2023-02-16 00:00:00,1154000.0,1154000.0,1149181.38,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NATL RURAL UTILS  CO,,False,<class 'object'>,PNB.NS
2619,NATWEST MKTS PLC 2.375% DUE 05,2.38,2023-05-21 00:00:00,1030000.0,1066070.6,1015383.49,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NATWEST MARKETS PLC,,False,<class 'object'>,NWG
2620,NATWEST MKTS PLC US MEDIUM TER,3.63,2022-09-29 00:00:00,1159000.0,1215138.48,1160298.32,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NATWEST MARKETS PLC,,False,<class 'object'>,NWG
2621,NEXTERA ENERGY CAP HLDGS INC F,1.77,2023-02-22 00:00:00,1564000.0,1564000.0,1554218.81,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NEXTERA ENERGY CAP,,False,<class 'object'>,NEE
2622,NORDEA BANK AB MEDIUM TERM NTS,3.75,2023-08-30 00:00:00,383000.0,385975.91,383377.61,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NORDEA BANK,,False,<class 'object'>,NDA-FI.HE
2623,NORDEA BANK AB MEDIUM TERM NTS,1,2023-06-09 00:00:00,3622000.0,3666586.82,3534807.41,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NORDEA BANK,,False,<class 'object'>,NDA-FI.HE
2624,NORDEA BANK AG MEDIUM TERM NTS,2.54,2023-08-30 00:00:00,421000.0,425706.78,420394.86,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NORDEA BANK,,False,<class 'object'>,NDA-FI.HE
2625,NTT FIN CORP .373% 03-03-2023 ,0.37,2023-03-03 00:00:00,1839000.0,1839000.0,1806867.7,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NTT FIN  CO,,False,<class 'object'>,9613.T
2626,NUTRIEN LTD 3.15% 10-01-2022 ,3.15,2022-10-01 00:00:00,1201000.0,1219039.02,1201763.08,9-200100-JP Morgan Managed Reserves,Corporate Bonds,NUTRIEN  LTD,,False,<class 'object'>,NTR
2627,OGE ENERGY CORP .703% 05-26-20,0.7,2023-05-26 00:00:00,590000.0,590000.0,574928.86,9-200100-JP Morgan Managed Reserves,Corporate Bonds,OGE ENERGY  CO,,False,<class 'object'>,OGE
2628,ONE GAS INC .85% DUE 03-11-202,0.85,2023-03-11 00:00:00,903000.0,902729.1,883145.29,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ONE GAS  INC,,False,<class 'object'>,OGS
2629,ONE GAS INC 11/03/2023 DUE ,2.33,2023-03-11 00:00:00,508000.0,508000.0,505868.7,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ONE GAS  INC,,False,<class 'object'>,OGS
2630,ORACLE CORP 2.625% 02-15-2023 ,2.63,2023-02-15 00:00:00,2612000.0,2706058.12,2601249.95,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ORACLE  CO,,False,<class 'object'>,ORCL
2631,PHILIP MORRIS INTL INC 2.125% ,2.13,2023-05-10 00:00:00,345000.0,354649.65,342076.6,9-200100-JP Morgan Managed Reserves,Corporate Bonds,PHILIP MORRIS INTL  INC,,False,<class 'object'>,4I1.MU
2632,PHILIP MORRIS INTL INC 2.5% DU,2.5,2022-08-22 00:00:00,3885000.0,3970819.65,3882552.96,9-200100-JP Morgan Managed Reserves,Corporate Bonds,PHILIP MORRIS INTL  INC,,False,<class 'object'>,4I1.MU
2633,PHILIP MORRIS INTL INC 2.625% ,2.63,2023-03-06 00:00:00,200000.0,207556.0,199254.39,9-200100-JP Morgan Managed Reserves,Corporate Bonds,PHILIP MORRIS INTL  INC,,False,<class 'object'>,4I1.MU
2634,PRINCIPAL LIFE GLOBAL FDG II G,1.4,2024-08-23 00:00:00,1595000.0,1595000.0,1566327.95,9-200100-JP Morgan Managed Reserves,Corporate Bonds,PRINCIPAL LIFE GLOBAL FDG,,False,<class 'object'>,PFG
2635,PROTECTIVE LIFE GF TRANCHE # T,0.39,2023-07-07 00:00:00,2450000.0,2449088.61,2371109.73,9-200100-JP Morgan Managed Reserves,Corporate Bonds,PROTECTIVE LIFE GLOBAL,,False,<class 'object'>,D1A8.DE
2636,PUBLIC SVC ENTERPRISE GROUP IN,2.65,2022-11-15 00:00:00,952000.0,980512.4,951211.75,9-200100-JP Morgan Managed Reserves,Corporate Bonds,PUBLIC SERVICE ELECTRIC & GAS,,False,<class 'object'>,VOD
2637,PVTPL 7-ELEVEN INC SR NT .625%,0.63,2023-02-10 00:00:00,2097000.0,2098837.47,2056267.73,9-200100-JP Morgan Managed Reserves,Corporate Bonds,7-ELEVEN  INC,,True,<class 'object'>,5250.KL
2638,PVTPL AIG GLOBAL FDG SR 0.4% ,0.4,2023-09-13 00:00:00,1508000.0,1507457.12,1455309.94,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AMERICAN INTL GROUP  INC,,True,<class 'object'>,AAL
2639,PVTPL ANZ NEW ZEALAND INTL LTD,1.9,2023-02-13 00:00:00,2230000.0,2286073.8,2214251.41,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ANZ NEW ZEALAND INTL  LTD,,True,<class 'object'>,ANZ.AX
2640,PVTPL ASB BK LTD SR MEDIUM TER,3.75,2023-06-14 00:00:00,1171000.0,1186512.24,1170568.15,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ASB BK  LTD,,True,<class 'object'>,ASB
2641,PVTPL ATHENE GLOBAL FDG MEDIUM,2.8,2023-05-26 00:00:00,3300000.0,3437973.0,3265111.91,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ATHENE GLOBAL  FDG,,True,<class 'object'>,ATNXQ
2642,PVTPL AUSTRALIA & NEW ZEALAND ,1.99,2022-11-21 00:00:00,500000.0,503005.5,499157.88,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AUSTRALIA & NEW ZEALAND BKG GR,,True,<class 'object'>,6A=F
2643,PVTPL BANQUE FEDERATIVE DU CR ,3.75,2023-07-20 00:00:00,1906000.0,1924526.32,1906810.95,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANQUE FEDERATIVE DU  CR,,True,<class 'object'>,BCGE.SW
2644,PVTPL BANQUE FEDERATIVE DU CR ,2.13,2022-11-21 00:00:00,1775000.0,1816836.75,1768442.95,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANQUE FEDERATIVE DU  CR,,True,<class 'object'>,BCGE.SW
2645,PVTPL BMW US CAP LLC FLTG RT D,2.03,2024-04-01 00:00:00,368000.0,368000.0,364837.04,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BMW,,True,<class 'object'>,BMW.DE
2646,PVTPL BNZ INTL FDG LTD LONDON ,3.38,2023-03-01 00:00:00,284000.0,287621.0,284101.64,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BNZ INTL  FDG,,True,<class 'object'>,BNZL.L
2647,PVTPL BNZ INTL FDG LTD LONDON ,2.65,2022-11-03 00:00:00,1545000.0,1571224.83,1544260.81,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BNZ INTL  FDG,,True,<class 'object'>,BNZL.L
2648,PVTPL BRIGHTHOUSE 2023 FABN NE,1.2,2023-12-15 00:00:00,620000.0,619696.2,596388.09,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BRIGHTHOUSE,,True,<class 'object'>,BHF
2649,PVTPL BRIGHTHOUSE FINL GLOBAL ,0.6,2023-06-28 00:00:00,492000.0,491921.28,476313.42,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BRIGHTHOUSE,,True,<class 'object'>,BHF
2650,PVTPL BRIGHTHOUSE FINL GLOBAL ,1.48,2024-04-12 00:00:00,281000.0,281000.0,279107.26,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BRIGHTHOUSE,,True,<class 'object'>,BHF
2651,PVTPL COCA-COLA EUROPEAN PARTN,0.5,2023-05-05 00:00:00,878000.0,877183.46,853450.21,9-200100-JP Morgan Managed Reserves,Corporate Bonds,COCA-COLA EUROPEAN PARTN,,True,<class 'object'>,CK0.SG
2652,PVTPL DAIMLER FIN NORTH AMER L,2.55,2022-08-15 00:00:00,343000.0,352247.28,343080.44,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DAIMLER,,True,<class 'object'>,DTG.DE
2653,PVTPL DNB BK ASA MEDIUM TERM B,2.15,2022-12-02 00:00:00,6906000.0,7078097.52,6895178.51,9-200100-JP Morgan Managed Reserves,Corporate Bonds,DNB BK  ASA,,True,<class 'object'>,D1N.MU
2654,PVTPL ENBRIDGE INC SR NT FLTG ,1.38,2023-02-17 00:00:00,232000.0,232000.0,230756.48,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ENBRIDGE  INC,,True,<class 'object'>,ENB
2655,PVTPL ENGIE SA NT 2.875%  10-1,2.88,2022-10-10 00:00:00,1977000.0,2045740.29,1971947.42,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ENGIE SA NT,,True,<class 'object'>,ENGI.PA
2656,PVTPL EQUITABLE FINL LIFE GLOB,0.5,2023-04-06 00:00:00,1333000.0,1332360.16,1303240.84,9-200100-JP Morgan Managed Reserves,Corporate Bonds,EQUITABLE FINL LIFE GLOBAL FDG,,True,<class 'object'>,EQH
2657,PVTPL EQUITABLE FINL LIFE GLOB,1.11,2023-04-06 00:00:00,1045000.0,1045000.0,1040820.0,9-200100-JP Morgan Managed Reserves,Corporate Bonds,EQUITABLE FINL LIFE GLOBAL FDG,,True,<class 'object'>,EQH
2658,PVTPL FEDERATION DES CAISSES D,1.44,2024-05-21 00:00:00,1341000.0,1341000.0,1316899.2,9-200100-JP Morgan Managed Reserves,Corporate Bonds,FEDERATION DES CAISSES D,,True,<class 'object'>,TBFT-USD
2659,PVTPL HYUNDAI CAP AMER 1.15% D,1.15,2022-11-10 00:00:00,1097000.0,1096934.18,1089150.72,9-200100-JP Morgan Managed Reserves,Corporate Bonds,HYUNDAI  CAP,,True,<class 'object'>,HYMTF
2660,PVTPL MACQUARIE BK LTD 2.1% DU,2.1,2022-10-17 00:00:00,835000.0,862012.25,832445.46,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MACQUARIE BK LTD,,True,<class 'object'>,FIBRAMQ12.MX
2661,PVTPL MACQUARIE BK LTD SR MEDI,0.44,2022-12-16 00:00:00,684000.0,684000.0,675498.78,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MACQUARIE BK LTD,,True,<class 'object'>,FIBRAMQ12.MX
2662,PVTPL MASSMUTUAL GLOBAL FDG II,1.29,2023-06-02 00:00:00,774000.0,774000.0,772375.34,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MASSMUTUAL GLOBAL  FDG,,True,<class 'object'>,MEFZX
2663,PVTPL METROPOLITAN LIFE GLOBAL,3,2023-01-10 00:00:00,135000.0,140468.85,134921.03,9-200100-JP Morgan Managed Reserves,Corporate Bonds,METROPOLITAN LIFE GLOBAL,,True,<class 'object'>,MCB
2664,PVTPL METROPOLITAN LIFE GLOBAL,0.9,2023-06-08 00:00:00,1590000.0,1606806.3,1556192.28,9-200100-JP Morgan Managed Reserves,Corporate Bonds,METROPOLITAN LIFE GLOBAL,,True,<class 'object'>,MCB
2665,PVTPL METROPOLITAN LIFE GLOBAL,1.95,2023-01-13 00:00:00,1461000.0,1497276.63,1452264.59,9-200100-JP Morgan Managed Reserves,Corporate Bonds,METROPOLITAN LIFE GLOBAL,,True,<class 'object'>,MCB
2666,PVTPL MIZUHO CORPORATE BK LTD ,2.95,2022-10-17 00:00:00,813000.0,838739.58,813390.47,9-200100-JP Morgan Managed Reserves,Corporate Bonds,MIZUHO CO,,True,<class 'object'>,MFG
2667,PVTPL PACIFIC LIFE GLOBAL FDG ,0.5,2023-09-23 00:00:00,1446000.0,1401376.44,1396561.49,9-200100-JP Morgan Managed Reserves,Corporate Bonds,PACIFIC LIFE GLOBAL  FDG,,True,<class 'object'>,PAC=F
2668,PVTPL PROTECTIVE LIFE GLOBAL F,0.33,2022-12-09 00:00:00,2270000.0,2270000.0,2241519.81,9-200100-JP Morgan Managed Reserves,Corporate Bonds,PROTECTIVE LIFE GLOBAL,,True,<class 'object'>,D1A8.DE
2669,PVTPL RABOBANK NEDERLAND GLOBA,3.88,2023-09-26 00:00:00,405000.0,408855.6,404589.02,9-200100-JP Morgan Managed Reserves,Corporate Bonds,RABOBANK NEDERLAND,,True,<class 'object'>,XS0954910146.AS
2670,PVTPL ROCHE HLDGS INC FLTG RTá,1.54,2023-09-11 00:00:00,3689000.0,3689000.0,3671187.33,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ROCHE HOLDINGS INC,,True,<class 'object'>,ROG.SW
2671,PVTPL ROCHE HLDGS INC ROCHE HO,1.35,2024-03-05 00:00:00,750000.0,751747.5,742354.84,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ROCHE HOLDINGS INC,,True,<class 'object'>,ROG.SW
2672,PVTPL SIEMENS FINANCIERINGSMAA,0.4,2023-03-11 00:00:00,694000.0,693625.24,681169.95,9-200100-JP Morgan Managed Reserves,Corporate Bonds,SIEMENS FINANCIERINGSMAATSCHAP,,True,<class 'object'>,SMNEY
2673,PVTPL SOUTHERN NAT GAS CO L L ,0.63,2023-04-28 00:00:00,75000.0,74988.0,72742.42,9-200100-JP Morgan Managed Reserves,Corporate Bonds,SOUTHERN NAT GAS  CO,,True,<class 'object'>,SO
2674,PVTPL SUMITOMO MITSUI TR BK LT,1.64,2024-09-16 00:00:00,1373000.0,1373000.0,1348958.77,9-200100-JP Morgan Managed Reserves,Corporate Bonds,SUMITOMO MITSUI BANKING,,True,<class 'object'>,SSUMY
2675,PVTPL UBS AG LONDON .375% 06-0,0.38,2023-06-01 00:00:00,3464000.0,3460835.31,3352572.92,9-200100-JP Morgan Managed Reserves,Corporate Bonds,UBS AG LONDON,,True,<class 'object'>,WUCT
2676,PVTPL VOLKSWAGEN GROUP AMER FI,0.75,2022-11-23 00:00:00,298000.0,297853.98,295603.36,9-200100-JP Morgan Managed Reserves,Corporate Bonds,VOLKSWAGEN GROUP,,True,<class 'object'>,VOW3.DE
2677,RABOBANK NEDERLAND NEW YORK BR,1.03,2024-01-12 00:00:00,1085000.0,1085000.0,1078385.81,9-200100-JP Morgan Managed Reserves,Corporate Bonds,RABOBANK NEDERLAND,,False,<class 'object'>,XS0954910146.AS
